pop,x_coord,y_coord
LWK,-11.8582023673,-20.6916982704
GBR,-14.5613464086,-13.8681300131
BEB,-10.3269113976,-12.5803825001
TSI,0.790651905408,-7.59536881231
PJL,4.07270190439,-25.1326132139
YRI,-2.21724906246,-19.2761266006
CLM,-16.6756655815,-24.0516121442
KHV,-0.800202001569,-14.6038251333
MSL,4.33357351063,-29.6233602089
GIH,8.568371569,-25.6238942795
ACB,3.05586889013,-25.5527181991
ACB,1.99300516143,-13.6150154123
CHS,4.75674373094,-15.6524816609
ITU,0.765122396963,-26.6001394351
YRI,-5.61498341841,-16.5222565919
PEL,0.433890287554,-24.3613291941
CLM,-4.65599320616,-16.8281286391
IBS,1.54986902152,-9.48093890175
KHV,4.24240120431,-29.7133659004
CHB,3.13007635114,-15.7522749673
CEU,-0.946473741548,-10.8462813666
CDX,-0.0231769906247,-18.8670314425
KHV,2.55268033243,-22.0759900162
CDX,-1.34815151964,-16.6458853447
GWD,-19.7824892877,-20.1679652332
CEU,3.59075225895,-22.3186794425
ESN,0.529293156075,-17.5899638894
CHB,2.34959684134,-21.747278607
STU,5.12795730082,-30.3094564964
BEB,-4.76919107302,-17.7713232774
ESN,4.29544019635,-13.6364505061
IBS,5.88398748737,-24.0817400692
ASW,-9.21327280135,-21.5942534143
PJL,-16.6516197044,-16.8261409273
LWK,-1.95229344579,-18.0441724016
JPT,-6.52502158217,-24.9625364889
CLM,-11.3053549348,-14.6051461011
KHV,3.82643605756,-28.315180716
PJL,1.3015615787,-20.5086260097
GWD,2.40394620596,-10.3736401742
GWD,-11.0550011204,-27.3284923136
CHB,-7.52011834051,-15.5132283645
PJL,1.63007741401,-27.6701419621
CLM,-2.1389256142,-21.2150898695
GWD,-9.57530620792,-6.37366204682
STU,9.49990568595,-27.01488105
ESN,-6.28328088935,-24.4463804537
FIN,-5.23601475234,-7.51106581719
PUR,0.190242818193,-17.5608841226
IBS,3.56040388385,-30.9465736441
ASW,-12.9226054876,-26.1914234304
PUR,2.45679022789,-14.194237157
JPT,-0.516197376338,-21.4630907387
GIH,-3.29384619913,-18.2751180143
PJL,-4.94340356432,-21.3623401819
GIH,-12.5037429851,-26.613564869
IBS,8.42228514399,-27.9882436918
GWD,-6.05323552462,-18.5952150483
STU,-21.8039680052,-20.3040401727
PJL,-11.5251952185,-15.1677509384
YRI,-4.45157627324,-6.64507232281
LWK,1.4250805498,-9.57838308199
GBR,0.0625301656356,-14.4720684508
JPT,-1.5782800774,-5.90099586441
ESN,-6.47366705364,-25.4111386662
STU,-13.2411510599,-11.3328408261
GWD,-3.85414973036,-18.5730848762
PEL,-0.489368943431,-9.03924189357
TSI,-14.6730667821,-18.120896277
KHV,2.75152560412,-15.8008131033
ACB,-13.7953633776,-20.7745949879
STU,-2.05564009393,-12.1857322456
LWK,-1.73609242763,-18.1405151177
BEB,1.55275260257,-12.7116850908
ITU,-6.41716552363,-24.7598375872
CDX,-18.7902290061,-24.7569822379
CDX,-9.6376516368,-17.3445169045
KHV,0.865212852436,-14.9064237316
ACB,-13.0927065372,-29.6072824167
ESN,2.51540842612,-17.9003055457
ESN,7.91466850836,-20.7397098497
PUR,3.01980418715,-15.3889692848
MSL,6.38235054531,-23.4412115858
CEU,0.280050776507,-9.48877119455
ESN,-5.85353938171,-17.3163363622
CDX,-15.7737405198,-18.0312981151
YRI,0.0606132160534,-17.4113217893
LWK,-5.5264370453,-16.178897359
IBS,5.21479059501,-20.2406477322
CLM,-3.58965779758,-22.1577635976
ACB,-8.16912527146,-15.8106706453
JPT,-6.3319891756,-22.0225539556
FIN,5.9828346595,-21.7697580993
CLM,-0.152609876023,-18.5487849958
ACB,0.430654009426,-14.9261608685
ESN,-23.0318737214,-19.0631641388
PUR,-1.56078799502,-22.1040890478
GWD,-12.1281785855,-10.314696722
CLM,-9.25384936512,-25.6594013456
IBS,-10.6555635351,-23.1822185582
PJL,4.02284326562,-12.9578120851
GIH,5.34357877643,-31.6666305084
GIH,-15.0646192405,-19.4211908652
STU,-2.04279567886,-14.209582173
GIH,4.29692252314,-17.3502838846
TSI,-14.1089161002,-22.7420751697
GWD,-13.0841911332,-19.823803815
GBR,-4.40599921801,-14.1715813284
FIN,-10.1372241158,-6.62302308392
PUR,-0.740285471512,-19.6982644022
GIH,-0.171073250554,-9.81135775428
ASW,-1.08601715696,-14.7878179825
GWD,-13.8278370732,-15.8494975022
MSL,6.50536159476,-22.0008140361
JPT,7.13403938701,-21.8644202268
GBR,-6.14991962836,-15.1124610991
JPT,-6.57969612363,-13.6533121973
KHV,5.09900220777,-28.7979581154
GIH,-5.20828747249,-0.84585986227
STU,-0.78742774686,-18.1084338176
KHV,-0.517525170966,-20.8419952089
ESN,2.98533792814,-29.9196432831
IBS,-10.7832290363,-19.2120933074
PUR,-19.6337066516,-17.5488417399
FIN,6.12189963653,-22.8593542307
YRI,3.91525594211,-10.9528352371
ACB,-17.3658371183,-27.2006394069
MSL,-14.3366671874,-20.1177673175
ACB,-3.63137495677,-8.10666644666
YRI,-19.5566227184,-26.0294611722
STU,-0.415198902594,-8.25504227179
CEU,2.48088602455,-20.3181680936
IBS,2.88615287333,-12.7284992811
BEB,-9.15241181982,-21.5444954415
TSI,-1.36680139116,-16.7884047502
MSL,8.90184397999,-24.6901409996
YRI,3.46131434864,-24.1565851713
PUR,5.64570580694,-20.8247634662
IBS,-2.80673791483,-16.3440023368
CHS,-2.58465597648,-12.0000961199
BEB,2.59586507461,-23.3010449292
CEU,-1.60939658644,-11.1009026981
CHB,-14.7600291093,-23.0978803544
CHS,9.425016411,-26.4901244983
GIH,-15.1430386273,-17.9201155913
PEL,0.0734083679796,-12.8671716573
ESN,2.6114415332,-17.9852920855
KHV,1.36645474319,-19.9820035746
MXL,2.67217979734,-18.6254865547
CDX,-0.719657873668,-12.5721851731
ACB,-13.4859271778,-28.1093714191
ITU,-3.8702725174,-11.8459552493
CHS,0.401565161809,-13.9886974174
ESN,-0.749117630618,-18.0533200933
GBR,-4.1175738785,-7.93458340785
JPT,6.22553470117,-25.2379661399
MSL,-0.277532797171,-22.1444773126
LWK,-8.95774028156,-28.3243226165
ITU,-12.5671017268,-18.1428173712
PJL,-5.88805613459,-10.9955895135
ASW,3.24594050955,-11.7139218938
PUR,-5.70059223816,-17.9275164512
JPT,8.50778897745,-26.9495608943
GWD,7.6818153035,-28.1415604037
FIN,-9.72959639146,-27.9362108418
IBS,0.165616966539,-12.2468590595
PUR,4.00203936134,-22.0822763808
FIN,2.52074427198,-17.7936853679
KHV,2.7246049863,-24.9079838105
PEL,4.79524883796,-12.739104314
GBR,6.47844814824,-20.221047987
CEU,-10.9422992798,-20.9630627375
KHV,-5.35402172699,-13.5499228173
ESN,0.374168210445,-5.51607955371
YRI,-3.19236302945,-22.1710771689
JPT,3.53836103263,-16.4643491294
TSI,-17.8233364925,-18.5692684482
LWK,-13.5693480801,-21.9582046213
YRI,-17.6824095883,-21.6754475383
TSI,1.22395958606,-16.5148537947
ASW,0.206331144525,-29.0663300299
CLM,5.78958739031,-23.7089544097
GIH,3.10279026381,-31.3367352316
MXL,-9.26325005967,-27.2500684829
BEB,7.30709672574,-22.2123728206
FIN,0.212874125139,-21.3708635366
CHS,-2.99773399134,-12.4429040644
GBR,3.86158378673,-20.177921965
GBR,-15.4123398737,-24.0837763613
PJL,-6.0200922006,-10.0584650854
BEB,-1.56075769,-9.72627923294
CEU,6.74826439679,-20.0851353586
GIH,-21.4248640199,-21.6402852435
LWK,-13.5544470562,-23.3081467262
KHV,-15.7561203688,-19.826785672
LWK,0.436997001342,-19.1986924922
GIH,0.218634189668,-13.737394663
BEB,4.96108510476,-24.4769966579
KHV,-7.60790181818,-21.6794284096
IBS,-14.6074572693,-25.2852019648
GIH,-20.9815620708,-18.4547908273
ESN,1.24464864058,-16.1531186648
CLM,-12.2418392957,-18.5291027811
CLM,-15.9444491492,-15.5405186189
ITU,4.38542765414,-23.4612371552
FIN,-5.91988310413,-13.8048173437
KHV,-7.58210212461,-18.877700843
MXL,-1.39355662045,-18.241672829
PUR,6.78685061214,-25.2666367749
ACB,2.08771011236,-18.0779397094
GBR,-1.64482916049,-3.34422604723
IBS,1.86136409613,-16.7346871744
CLM,2.94156279014,-16.5253081412
CHB,-11.9459955118,-29.3095812245
CHB,1.76317463269,-18.1362286655
GWD,2.4207035465,-19.2885911734
TSI,6.83206979779,-23.5604787078
CHB,4.49667799859,-27.6597467894
IBS,-6.97973462363,-29.0282117367
CDX,1.66464322942,-26.90490405
TSI,-4.40354803102,-7.04639974805
TSI,0.640603232183,-18.5741247835
MSL,-9.97148681437,-21.8073147783
CLM,3.72220104182,-15.6477703576
PUR,7.03194886253,-20.3621503737
YRI,-13.5822699719,-25.4987904377
GBR,-1.56426298723,-12.5206148576
MSL,1.40103296819,-19.6836655005
YRI,-17.2252674976,-16.5712530373
ESN,-17.3535604068,-23.6958487418
GIH,-2.05126761418,-14.4950414421
KHV,-0.471572992032,-27.3729521264
PJL,1.23668431524,-22.1015321574
STU,-7.29238054232,-23.5087046829
GWD,-10.863630208,-21.6613840488
BEB,8.06521222551,-25.3352490404
KHV,-10.6223493819,-25.3365614851
GIH,2.6667924358,-22.1353663888
ITU,3.73958109863,-14.499727873
ASW,-4.49520504405,-9.65965809536
BEB,-1.80102523817,-25.3765537717
CEU,4.50670363029,-29.7611689702
PUR,0.412756751195,-25.5704637661
ESN,0.406879689581,-16.6147903285
ESN,-0.638048069791,-16.6973629691
ESN,6.73978517892,-24.298507838
CHS,-4.33574732422,-21.577772389
IBS,-13.5285313582,-17.9477400864
BEB,1.28284481441,-18.3629864878
PJL,2.25562418035,-18.5964348318
ESN,-3.25484540386,-7.13894961275
MSL,-12.6311311357,-12.4426020311
CEU,-4.67170391978,-14.9689551636
YRI,1.499739526,-14.2247080605
LWK,-2.08025343594,-20.4224169425
CDX,-1.92522913271,-25.2212297726
PJL,-11.6563660208,-22.9649290313
ACB,4.43018378364,-20.9149990739
GIH,2.51583878097,-14.7154415141
FIN,6.40900911444,-23.6319653458
PEL,-2.66423102434,-22.0834407534
CLM,-15.4446226317,-26.7167517292
CDX,-0.032732965642,-23.4655419873
CEU,-1.91100605501,-31.5892601704
ACB,7.63340208355,-20.155715776
TSI,1.17567542937,-13.9898654434
BEB,-20.2456742042,-20.6824819432
BEB,5.81714835554,-17.6554802034
CDX,-0.23072946269,-15.4918243694
IBS,-11.65764204,-27.0720732422
JPT,-13.9096858246,-23.3972181339
MXL,-8.30881046077,-25.5259746231
PJL,-4.53751506859,-9.8211281233
GWD,-10.9549424454,-19.9271363109
STU,3.8047070514,-30.1405642636
MXL,-1.57891039691,-26.6851920456
MSL,-2.30534111517,-18.2923589028
FIN,-13.9970166187,-23.8887558236
PUR,-12.5432557822,-23.5998659383
GWD,-17.8213948035,-21.6232345236
YRI,0.671990590453,-7.19458795306
CLM,5.6554768974,-20.8745587106
JPT,1.33049191075,-11.4500881385
CHS,-10.4215791617,-15.5177084776
YRI,3.30159522599,-20.5270459944
LWK,3.06175469092,-16.2697163899
KHV,-6.98719837259,-20.4017940857
ITU,3.69470669711,-32.9716079554
CDX,-13.1809887637,-18.5472618672
MXL,-19.73670561,-21.5773863975
GIH,4.66191748735,-19.8791948476
CHB,-4.43688324155,-18.7495173194
KHV,1.99113801249,-9.54831651014
STU,1.08739254649,-16.9805917497
MXL,3.08501850574,-25.7716781501
BEB,-1.93425928749,-13.0793873661
CHB,-2.58734750601,-5.30967766922
LWK,1.73257530264,-20.9199208759
ESN,-13.8460924677,-17.7732912031
MXL,0.708559458429,-16.0932772146
CEU,-5.9946226246,-19.6247787917
MXL,-1.66392261778,-21.445108165
ASW,7.80380466829,-25.4433326987
GBR,-7.32748548678,-10.4608303866
CEU,1.19210561096,-14.0678115352
FIN,2.59085438613,-17.9860894491
CDX,2.13736067003,-17.2742993369
ESN,0.98761151285,-27.0599370061
PJL,-16.8672881919,-21.1997916958
GBR,3.54009317961,-13.8031870717
IBS,6.49649094057,-27.9372879287
FIN,6.76862590653,-22.1911644773
ASW,-15.0195264625,-26.6356994424
BEB,-4.80619945199,-21.5001981508
STU,-5.96858460126,-18.1071102436
CLM,-12.723250321,-28.3817907277
IBS,2.70714621638,-24.2109772873
LWK,-8.47352567601,-24.1942334188
PUR,8.50542953345,-26.2222903211
BEB,-11.0142100435,-27.7758079554
ESN,-1.22649653359,-20.319673827
LWK,-0.513425042875,-13.6429373
PUR,3.06595125849,-18.8062452256
TSI,-3.75696193552,-9.55539010972
ACB,-4.72664934231,-22.9510209746
CEU,2.16679470381,-21.9604228639
JPT,-4.76770584477,-14.8350736591
BEB,-15.0215923033,-23.9632851116
ESN,-10.2199602466,-20.9064295296
ESN,-1.38318325638,-12.8588293763
YRI,8.58170774112,-21.7057910238
CLM,7.28024130898,-22.6769921118
IBS,0.322308079956,-11.3653251339
CLM,2.80981013048,-19.9628126958
ITU,3.20960239997,-18.2280912716
ITU,2.6577331174,-15.0250721621
MXL,-9.63887938106,-14.362477862
MSL,-0.896067300758,-17.4386573833
KHV,3.88051457199,-21.2735979719
GWD,-11.3663490889,-19.7402879504
ESN,-4.19974330137,-28.5309207571
PJL,-1.36934399169,-9.78808691438
CLM,1.56254373588,-32.3091935143
STU,0.00294555561501,-23.0331813394
TSI,-0.969642862998,-24.9361540596
ITU,5.91826793766,-28.8779091073
TSI,-6.09384287684,-17.772078237
PUR,-2.3254635167,-19.3864848091
CHB,2.32210102548,-15.3900370522
YRI,3.90566051696,-12.4088696234
STU,1.47273669007,-15.8223591497
ITU,-12.976405258,-24.0129566703
ITU,-11.6047707934,-18.2899792139
CDX,-3.12573394396,-18.6418541424
GWD,-12.1529516498,-21.8377520467
PUR,-1.22528022196,-18.2303491576
GIH,0.406656593395,-27.6661756202
BEB,-16.1639474352,-24.9191091595
CHB,0.623125943104,-22.8477817952
ESN,3.2453893804,-21.3142512551
ITU,3.28343383031,-18.3100651648
GIH,-3.02865159573,-12.6716805306
FIN,6.45264379003,-22.5481178285
ESN,-11.5564340725,-21.3095120111
KHV,5.72643208683,-14.8782983192
KHV,-19.0819400626,-20.1749061805
MSL,-17.6835760995,-23.8884275394
MXL,2.70231096194,-20.7786436591
ASW,2.40093777252,-13.9696634384
CDX,-13.5281382266,-19.2963557662
LWK,-0.103555712415,-20.2538546518
GIH,-12.046723467,-18.4617926126
MXL,-6.24760231129,-17.7554305633
FIN,3.12118386634,-14.5910310869
IBS,-1.71427337112,-25.478457383
MSL,-0.927345745688,-19.6115831704
FIN,-10.7510879006,-21.3219150864
BEB,-3.03502834329,-14.087571473
ACB,6.42365705827,-19.6600741083
YRI,-15.9135638576,-17.5252001981
GBR,3.23603297279,-15.5391093586
CHS,-0.0501557028292,-20.1079670212
TSI,-9.42413045887,-20.467206596
MXL,2.95823652547,-20.4511557215
CLM,2.17607247441,-16.7026367272
TSI,3.96814578236,-23.4893487387
PEL,3.32940186765,-15.2990312799
ACB,-17.6087377202,-26.1821755718
CEU,-15.8253631289,-21.4584806906
KHV,0.695514517559,-14.7860828175
ASW,-6.45112788981,-6.96311798998
CDX,-17.2326583221,-17.9870323129
PEL,-12.5097087389,-15.2030679795
CDX,2.0290202021,-22.0191912494
CDX,1.44790056361,-10.2965417261
PJL,9.48401477483,-27.2037905956
KHV,-19.5312344464,-16.407941569
YRI,-9.96509020919,-25.490270525
CEU,1.76114540996,-11.0442059228
CLM,-0.682029130066,-16.8764504077
PUR,-19.9575641512,-15.4125555648
CEU,6.96044647794,-20.5404970774
ACB,-3.05410654291,-23.4594606555
YRI,5.85231221463,-14.7161184026
ASW,2.93927250143,-20.9540008141
MSL,-4.66761601234,-6.9638365177
FIN,3.60380564536,-16.2021415379
CHS,4.5641409583,-22.1964806236
GWD,-17.3722375773,-16.7352663295
CDX,-17.5745206087,-20.679947289
CHS,2.72323314754,-10.6334893612
TSI,-7.12665977139,-3.99556004757
FIN,1.66073748749,-18.3931913098
CHB,2.11780691654,-3.26441852495
ACB,-10.6434994927,-18.8502996807
PJL,-15.1070003839,-20.3990413841
ESN,-0.925081766526,-29.0963469316
GWD,-13.2355463409,-27.5916304873
PUR,-17.8038902944,-20.1663143913
CHS,-11.3807882494,-4.54685982089
LWK,-22.6964854898,-20.8384636027
CHS,-0.689541234451,-28.4109905432
YRI,-0.397764283317,-7.04945078353
LWK,-10.4317587891,-21.5593032869
MXL,2.2225752309,-29.0847953237
TSI,0.263994396691,-34.2976209005
GIH,2.41329303177,-3.58640146515
YRI,1.48500547829,-21.1682004464
GIH,-15.2832115084,-16.9449600167
CLM,-5.19561233101,-12.8595851697
ACB,3.55221418947,-17.5454174204
GIH,-12.798419453,-18.5663537223
GIH,-6.18459330354,-25.1790809708
YRI,-9.86889686702,-21.0734649956
CDX,-17.9913427438,-26.8796644898
CLM,2.65567937327,-25.254881681
CHB,-0.447920637687,-21.3136021811
JPT,0.543292429742,-9.24497530937
LWK,-0.177154499777,-11.3552914205
ESN,4.98867528895,-14.9676645056
TSI,0.98370748676,-12.7190408443
CLM,0.601642240643,-17.7135073997
GWD,5.30894373078,-21.7225193699
MSL,0.601081945077,-20.6305106485
MXL,3.49797835259,-17.8652442164
CEU,-5.73385798881,-11.4053764142
CDX,-6.02635973846,-21.5002424219
YRI,-8.13113507822,-13.4501340769
PUR,-0.739043399593,-13.8550452266
PUR,-0.224535403631,-22.5400092457
ITU,-13.6040857401,-29.6023354712
MSL,7.14089816265,-27.3746895559
GBR,-0.933011422424,-16.2748213408
TSI,-1.72060662397,-19.9619091063
CEU,-14.3732739127,-24.3601464747
IBS,-7.07110399724,-24.8245890612
PEL,-2.73116235404,-11.2870217047
GBR,-15.0680451571,-21.7299938014
CHB,5.43114546179,-14.2999915983
YRI,3.0154564017,-29.5961381792
PUR,-18.9786409145,-25.3335986649
PUR,-5.21102571496,-13.8677986356
CLM,-16.5734807233,-18.8280204987
FIN,0.185065838296,-20.7446557611
IBS,0.381931810748,-23.2915486342
ASW,-16.0539003619,-22.6858499998
MSL,-9.03492567248,-26.2049393059
KHV,-2.15923657713,-13.0481074437
ACB,0.776083580848,-24.058796715
LWK,-17.8406572694,-26.733052597
BEB,-15.0557491008,-19.1895985968
MSL,0.250742377646,-13.6668754572
KHV,0.222481780368,-14.7252368765
PEL,3.32136497848,-23.4249761784
YRI,-11.3630287365,-22.4374130092
CHS,-1.13462432849,-22.1516212451
CHB,2.00488378246,-17.0004085309
PEL,6.85259817895,-24.3609275308
JPT,4.1455679595,-17.5617078022
YRI,-3.99632164413,-16.1395978239
TSI,0.865845007137,-8.63253218682
IBS,-17.0995436072,-27.3118861278
ESN,2.13738025953,-26.046169044
ESN,-15.6011395915,-18.3206090803
GWD,-5.2473069325,-10.5152392765
GWD,2.53410252332,-24.2683768908
KHV,0.214417104967,-25.3336972303
TSI,8.48724992046,-23.1398013322
MXL,-3.92978639393,-15.0810985021
GBR,-18.4078119338,-23.6598730778
PEL,0.839595612652,-15.4151966471
BEB,-6.17833884925,-24.50960875
CHS,5.06862474386,-27.8821175388
KHV,-9.9502420808,-15.9910167034
PJL,5.92588855282,-29.9577696998
GBR,0.373442602747,-20.7130051227
GIH,2.44713650958,-31.4738113272
YRI,-10.8638071293,-20.9531288046
ACB,3.40974412638,-20.2335259729
BEB,-0.73007214807,-19.0789516612
ACB,7.22907528069,-26.8294463263
CLM,1.67350880385,-30.2913552033
CHB,-5.09949719873,-13.8174063089
IBS,-4.88077573605,-21.4205677123
TSI,-15.7563899391,-21.3094343398
ESN,1.25315417922,-30.3804407274
MSL,-2.69887643382,-29.7146123143
ITU,1.7946627481,-11.6291573404
ESN,8.75388330688,-26.6836455719
PUR,-11.7623191374,-22.6952382072
KHV,4.637245655,-24.8370097387
ASW,3.97209021235,-29.3889668
CEU,-7.03164203743,-4.15292983891
MSL,-4.81790508002,-18.3093441798
JPT,-13.5570408515,-12.447342732
CHB,-2.13344372282,-19.6627237724
ESN,0.928734032047,-12.5171336251
ESN,3.54449237425,-30.0927614519
PJL,-1.57873537893,-29.7843410608
JPT,-9.44666977043,-14.2633979014
ESN,2.04777101459,-14.3034580024
ACB,-12.1202686065,-12.8901318379
STU,-10.3301441782,-22.3645121467
PEL,-14.917749912,-20.0066934297
CHS,-9.35807700783,-17.8642101944
ASW,-5.01107661689,-10.8853923385
STU,-4.18526452919,-24.5028237566
PJL,-18.0789572732,-13.3531567269
GBR,-19.2513635353,-17.2794085521
CDX,-1.43604470904,-26.3682672271
GBR,8.76964985489,-26.4230595461
STU,2.5417369556,-16.9685406421
LWK,-18.2384990181,-20.1561059171
STU,-9.03378733126,-20.3871815305
ESN,0.645313234521,-23.4685068841
ITU,-1.30093928691,-11.7909821707
JPT,-2.68366180407,-19.7711203224
CHS,5.06198940827,-18.5391747392
JPT,-1.84567337252,-15.2224722292
IBS,4.01954710652,-23.6599705148
ESN,-11.896338648,-19.1184729033
IBS,-3.20327359405,-17.7757491931
GWD,-8.32718814428,-25.863472086
CHB,-0.956253260575,-0.358375760913
ASW,4.79568476684,-13.1420144757
KHV,5.26889240251,-31.1046501281
GIH,-12.3022543793,-15.1514966709
KHV,0.0794639597141,-23.8734562993
ACB,6.43007063801,-30.2676714208
IBS,-7.3773995571,-19.1675764556
TSI,-1.85530512522,-19.6520350085
GBR,-13.8361266191,-19.7343111541
CDX,-3.36710535515,-17.8368022209
BEB,2.20213390309,-17.7948026856
IBS,0.602296807908,-17.8562667839
YRI,-7.52297125209,-25.4777565423
STU,5.70566101738,-23.3807974865
GBR,2.56237555995,-20.3269797645
FIN,-3.30600179929,-14.2687865288
GBR,-0.28994076934,-18.0439603792
ESN,3.08173466742,-13.0202433995
CDX,1.9116067804,-16.8536793044
KHV,3.41630583446,-23.5874635628
PEL,-11.9594809394,-27.5135911574
PEL,2.10691682068,-20.6973577052
ACB,0.00243465657212,-9.1426564717
GIH,-1.78356138994,-14.9001837075
STU,-17.1108440248,-23.9682241192
STU,1.47405190294,-21.2885778628
JPT,-3.08845459074,-12.3054565683
ACB,6.43362627137,-25.7187493424
CEU,-2.03239915394,-22.1771295241
MSL,-10.6855562249,-13.8676550967
GWD,-2.85056520085,-18.1362195527
LWK,-18.3602345828,-22.9047063114
ACB,0.900920378327,-26.9344850949
PUR,5.66946093899,-20.26940596
LWK,-10.9018592302,-18.9459069212
YRI,4.81349367495,-27.3494814075
ESN,4.85379286521,-23.325400585
STU,-0.62098049194,-18.7961184869
CDX,3.75175265579,-17.860533167
CLM,-10.7707797427,-20.6674230504
ACB,-4.70389575634,-17.8059645076
ESN,-6.52429696895,-18.2129290561
CDX,-13.2863521669,-20.3426929297
PEL,4.77566363014,-19.8885489529
STU,-12.7067494135,-13.8948819063
ITU,-12.4245157668,-23.1978897065
GIH,-12.6676240671,-28.4999019147
PUR,-12.3531910421,-22.131312981
LWK,-20.7837640488,-22.4737494723
TSI,-10.6858159577,-20.385120535
ACB,-11.7825008079,-19.5448859795
MXL,1.92496135032,-14.5395227637
CLM,-0.766815243568,-12.4080784798
CHS,-2.07447080466,-11.4397185247
LWK,-2.3603050072,-22.6526765527
CDX,2.21044142306,-12.4811581508
CHB,3.99030458948,-18.4719176436
GWD,1.39721696847,-28.6499632317
JPT,9.01999469737,-27.593794598
ESN,1.05393108939,-15.6807891853
ASW,-5.18925077209,-10.955004037
ITU,3.33231196846,-24.4341859451
IBS,-11.5820673571,-22.3274747152
MSL,4.92607900766,-17.6120978884
BEB,2.79293409996,-15.5496936314
PJL,2.45247652382,-24.5892558454
IBS,5.88717078582,-22.3243431257
BEB,0.2151381435,-19.3714663843
GBR,-3.54435651429,-18.1851416772
GBR,-17.9835051948,-25.6894098178
JPT,3.9599549184,-14.5878307652
LWK,0.468046918044,-9.13141689946
IBS,9.11258015911,-26.5347853467
BEB,-2.77866635982,-14.3040681211
ACB,2.32578232206,-15.5112227279
ESN,-2.34918264052,-19.2145725719
CHB,0.543135359587,-29.7584423856
BEB,-0.0352158053776,-14.7695695848
CHB,-4.17153146188,-4.64099807779
CLM,2.6800129077,-15.1346465104
ESN,-15.3734519258,-26.7092433344
GBR,-12.3392584767,-20.8687744447
MSL,-17.4893578744,-21.2857775421
CHB,0.218395013257,-15.7802204677
CHB,-6.85561235194,-13.79446251
ESN,2.41738452965,-23.6149566539
CHB,2.59831131212,-21.9857697062
STU,-6.89809896879,-13.249991431
LWK,-1.77985378482,-20.2990135151
PJL,7.38460531637,-20.4022445647
YRI,-10.3179008571,-23.0016751058
CHS,-5.89659335148,-9.39069712818
JPT,-1.34968174254,-13.9487948347
GIH,-11.983446533,-16.7795670081
IBS,-1.98580341001,-9.38788020704
GBR,-1.44969322049,-19.5794240784
CDX,-5.24706001866,-19.1138788932
CDX,3.28285832334,-21.2724637571
JPT,-8.74571328847,-18.7051301943
GWD,4.38545410446,-14.2121104891
CEU,-3.14846836501,-6.38500232713
TSI,-13.1706159901,-22.8244397627
IBS,-9.63768789088,-22.9161133233
STU,-5.13592637701,-21.7212681512
MSL,-15.4611578185,-20.5731034657
FIN,-11.6951337816,-22.999003952
IBS,0.253342895362,-16.4271663754
MXL,-7.7560932555,-15.0056176118
GBR,-5.53657091182,-16.505862676
STU,0.692135166228,0.483678657714
CEU,4.9398034229,-30.2411743433
CEU,-1.228476644,-22.7196202978
FIN,-21.2744763035,-20.6033692066
CDX,-18.2926433624,-20.2798927733
CLM,-11.5724042106,-18.2705829372
PEL,5.65316604129,-28.7221904755
CHS,-2.63547867121,-9.76706370997
GWD,6.07147183286,-20.2193048313
PJL,-0.282933718889,-28.2647325146
CDX,-2.2003666476,-14.0076617932
KHV,-1.23866206723,-22.7119082943
GWD,2.48287775378,-20.6300221826
MXL,0.0469056816071,-13.5162961648
MSL,3.38620334164,-17.1117931921
TSI,-12.5045571459,-20.9457395564
MSL,4.24146980644,-28.0983101875
BEB,-13.4726026112,-18.7716523079
GBR,2.05369771336,-20.1408370105
ITU,-15.9607688702,-25.6833512693
GWD,5.0615008487,-25.8710426925
STU,2.76763120023,-28.2231503651
KHV,-0.949584571649,-12.5416028645
CLM,0.825342023884,-14.4070643863
JPT,-0.506295363094,-29.0779968597
YRI,-11.9471518428,-27.115081152
YRI,-0.0819248945078,-8.97202144204
FIN,-2.35178848986,-17.3026471383
GBR,-18.1893377689,-25.5303343721
CDX,1.16009449363,-12.9816024291
GBR,-15.7302301939,-22.2633228924
BEB,-6.60671413406,-16.7031061234
PEL,3.87216309886,-22.1331550577
ESN,-0.124034650285,-13.5475213825
MSL,-12.0545005073,-16.2870144417
CHB,-6.95599492921,-11.0493110547
BEB,-13.9627579744,-17.947049629
GIH,-10.368015553,-23.4883138037
CEU,-7.05179947154,-20.6685862568
PUR,-10.9587653464,-27.336141312
ITU,3.77153977986,-13.5323326936
IBS,-4.00474073017,-20.2787958505
LWK,5.3018369699,-23.3397855704
IBS,-15.4427627462,-18.464973584
GWD,1.70376131491,-29.0486591376
PEL,-7.71716346389,-23.4006028431
YRI,-1.08009658693,-24.1704094363
GIH,0.760368603115,-19.1461527893
ESN,-13.2923161787,-21.4308642502
JPT,-1.16561981857,-16.1323326066
GWD,-9.39146813112,-22.7687737606
LWK,0.976216298831,-7.39320546011
STU,1.44442721717,-12.6211304873
LWK,1.81596177832,-27.1603752565
CHS,-4.57865524199,-16.5712366123
CLM,1.31202955749,-20.841501632
JPT,0.300015448679,-13.8497140313
TSI,-6.52691018418,-12.7794406514
JPT,-12.2038719037,-21.8210155225
JPT,2.24852499963,-16.8557982278
BEB,4.41354970746,-17.6516320127
PEL,-0.23538361727,-35.9043226727
MXL,-12.1388377155,-23.4153592223
IBS,-11.8796262877,-18.8111445268
ACB,-2.63733857945,-8.04667362139
CHS,-1.50320290892,-20.473974988
JPT,-1.04974593667,-13.0666287333
